ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
3488,40.74468591983659,-73.91649295948058,40.744578817738116,-73.91556592096909,1,2889
3489,40.744578817738116,-73.91556592096909,40.74447190190416,-73.91463683354787,1,2889
3490,40.74447190190416,-73.91463683354787,40.74441788519363,-73.91416781948882,1,2889
3491,40.74441788519363,-73.91416781948882,40.74436498607021,-73.91370681480409,1,2889
3492,40.74436498607021,-73.91370681480409,40.74428079450758,-73.91295430614697,1,2889
3493,40.74428079450758,-73.91295430614697,40.74416698688642,-73.91247989041686,1,2889
3494,40.74416698688642,-73.91247989041686,40.74447097058157,-73.91150889347887,1,2889
3495,40.74447097058157,-73.91150889347887,40.744742730514915,-73.91056378730902,1,2889
3496,40.744742730514915,-73.91056378730902,40.74494091596322,-73.9095868299064,1,2889
3497,40.74494091596322,-73.9095868299064,40.74511190679174,-73.90863185171705,1,2889
3498,40.74511190679174,-73.90863185171705,40.74515586521825,-73.90837797317754,1,2889
3499,40.74515586521825,-73.90837797317754,40.745286995439685,-73.90764483603041,1,2889
3500,40.745286995439685,-73.90764483603041,40.745308974652936,-73.90752190144782,1,2889
3501,40.745308974652936,-73.90752190144782,40.74539297995105,-73.90661293059468,1,2889
3502,40.74539297995105,-73.90661293059468,40.745390931041335,-73.90555494812627,1,2889
3503,40.745390931041335,-73.90555494812627,40.74549803313981,-73.90443717474723,1,2889
3504,40.74549803313981,-73.90443717474723,40.74552634534671,-73.90335367403969,1,2889
3505,40.74552634534671,-73.90335367403969,40.745730863788665,-73.90211687763296,1,2889
3506,40.745730863788665,-73.90211687763296,40.746908986871894,-73.90160185623769,1,2205
3507,40.746908986871894,-73.90160185623769,40.7491858843532,-73.90058187173118,1,2205
3508,40.7491858843532,-73.90058187173118,40.75034742989423,-73.90005492940668,1,2205
3509,40.750551575807144,-73.89656544990612,40.750616768388824,-73.89581405883612,1,2205
3510,40.750616768388824,-73.89581405883612,40.75072033146144,-73.89489204946663,1,2205
3511,40.75072033146144,-73.89489204946663,40.75081383625002,-73.89399276436849,1,2205
3512,40.75081383625002,-73.89399276436849,40.75081383625002,-73.89399276436849,1,2084
